opportunity_key,source,source_ids,official_url,entity_id,orgao_cnpj,orgao_nome,municipio,distancia_km,objeto,categoria,modalidade,valor_estimado,valor_semantica,data_publicacao,data_abertura,data_encerramento,dias_restantes,status_canonico,status_evidence,data_confidence_score,client_fit_score,triage_recommendation,positive_factors,negative_factors,blockers,missing_fields,first_seen_at,last_seen_at,run_id,generated_at,git_sha,seed_sha256,schema_fingerprint
83169623000110-1-000462/2024,pncp,"[""83169623000110-1-000462/2024""]",,extra-8d874f1e5247927671dd,83169623000110,MUNICIPIO DE JOINVILLE,JOINVILLE,146.5,"Credenciamento de Empresas para o fornecimento de Órteses, Próteses e Materiais Especiais, para procedimentos de coluna",,Credenciamento,9602.39,valor_total_estimado_informado_pelo_pncp,2026-04-28T10:03:07+00:00,2024-02-09T00:00:01+00:00,2099-02-09T00:00:01+00:00,26508,open,future_deadline,89,13,DESCARTAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 146.5 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],"[""link_oficial""]",2026-07-13T00:08:08.606765+00:00,2026-07-13T00:08:08.606765+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
83102475000116-1-000057/2026,pncp,"[""83102475000116-1-000057/2026""]",,extra-49e0173b0abe78823c5d,83102475000116,MUNICIPIO DE GUARAMIRIM,GUARAMIRIM,133.0,"Credenciamento de empresas ou profissionais especializados na realização de avaliações técnicas de imóveis urbanos e rurais, com emissão de laudos de valor de mercado, para subsidiar processos de desapropriação, alienação, locação, aquisição, regularização e demais atos relacionados à gestão do patrimônio imobiliário público do Município de Guaramirim.",,Credenciamento,76012.50,valor_total_estimado_informado_pelo_pncp,2026-05-11T11:10:22+00:00,2026-05-11T09:05:00+00:00,2027-05-11T00:00:00+00:00,301,open,future_deadline,89,13,DESCARTAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 133.0 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],"[""link_oficial""]",2026-07-13T00:08:03.744738+00:00,2026-07-13T00:08:03.744738+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
83102491000109-1-000264/2026,pncp,"[""83102491000109-1-000264/2026""]",,extra-064fff4e9d6a4d9d8e2b,83102491000109,MUNICIPIO DE SCHROEDER,SCHROEDER,141.5,"[Portal de Compras Públicas] - O presente instrumento tem por objeto a contratação de empresa especializada para execução (com fornecimento de mão de obra, materiais e equipamentos necessários) mais serviços preliminares, drenagem, terraplanagem, passeio em paver, sinalização viária para pavimentação asfáltica Rua 505 – Brasília, compreendido entre a Estaca OPP até à Estaca 14+2,80m, com extensão de 282,80 metros e área total de 2.236,35m², localizada no Bairro Schroeder I, no Município de Schroeder/SC. O recurso é proveniente do Governo Federal, formalizado pela Transferência Especial Emenda Parlamentar nº 202639290001, Plano de ação 09032026-095752, conforme projeto, memorial descritivo, planilha de quantitativos e demais anexos",,Concorrência - Eletrônica,681466.57,valor_total_estimado_informado_pelo_pncp,2026-06-11T00:00:00+00:00,2026-06-12T00:00:00+00:00,2026-07-17T00:00:00+00:00,3,open,future_deadline,89,13,DESCARTAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 141.5 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],"[""link_oficial""]",2026-07-13T00:07:58.364592+00:00,2026-07-13T00:07:58.364592+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
83169623000110-1-000221/2026,pncp,"[""83169623000110-1-000221/2026""]",,extra-8d874f1e5247927671dd,83169623000110,MUNICIPIO DE JOINVILLE,JOINVILLE,146.5,"Aquisição de Materiais de Enfermagem - Fios cirúrgicos, por meio de Registro de Preços.",,Pregão - Eletrônico,1112759.94,valor_total_estimado_informado_pelo_pncp,2026-06-15T00:00:00+00:00,2026-07-08T00:00:00+00:00,2026-07-22T00:00:00+00:00,8,open,future_deadline,89,13,DESCARTAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 146.5 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],"[""link_oficial""]",2026-07-13T00:07:57.476143+00:00,2026-07-13T00:07:57.476143+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
95778056000188-1-000049/2026,pncp,"[""95778056000188-1-000049/2026""]",,extra-c231fac2611b7e275a99,95778056000188,MUNICIPIO DE COCAL DO SUL,COCAL DO SUL,135.7,"[LICITANET] - A presente licitação tem por objetivo a prestação de serviços de Transporte, Guarda, Digitalização, Indexação, OCR (Reconhecimento Óptico de Caracteres), formação de Banco de Dados e disponibilização de repositório digital (RDC-Arq) de documentos públicos do Município de Cocal do Sul-SC, conforme padrões técnicos e normativos estabelecidos pelas legislações vigentes e pelas resoluções do Conselho Nacional de Arquivos (CONARQ).",,Pregão - Eletrônico,983397.40,valor_total_estimado_informado_pelo_pncp,2026-06-16T00:00:00+00:00,2026-06-16T00:00:00+00:00,2026-07-30T00:00:00+00:00,16,open,future_deadline,89,13,DESCARTAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 135.7 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],"[""link_oficial""]",2026-07-13T00:07:56.962823+00:00,2026-07-13T00:07:56.962823+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
83102491000109-1-000283/2026,pncp,"[""83102491000109-1-000283/2026""]",,extra-064fff4e9d6a4d9d8e2b,83102491000109,MUNICIPIO DE SCHROEDER,SCHROEDER,141.5,"[Portal de Compras Públicas] - Constitui objeto do presente credenciamento a contratação de emissoras de rádio em ondas médias FM e empresas permissionárias para veiculação de inserções publicitárias de 30 segundos, com o objetivo de divulgar campanhas institucionais, atos oficiais, avisos, eventos, programas e serviços de interesse público.",,Credenciamento,219065.00,valor_total_estimado_informado_pelo_pncp,2026-06-23T00:00:00+00:00,2026-06-24T00:00:00+00:00,2027-06-24T00:00:00+00:00,345,open,future_deadline,89,13,DESCARTAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 141.5 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],"[""link_oficial""]",2026-07-13T00:07:53.356635+00:00,2026-07-13T00:07:53.356635+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
83169623000110-1-000252/2026,pncp,"[""83169623000110-1-000252/2026""]",,extra-8d874f1e5247927671dd,83169623000110,MUNICIPIO DE JOINVILLE,JOINVILLE,146.5,Alienação de bens imóveis de propriedade do Município de Joinville.,,Leilão - Eletrônico,9109870.00,valor_total_estimado_informado_pelo_pncp,2026-06-23T00:00:00+00:00,2026-08-27T00:00:00+00:00,2026-08-27T00:00:00+00:00,44,open,future_deadline,89,13,DESCARTAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 146.5 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],"[""link_oficial""]",2026-07-13T00:07:53.356635+00:00,2026-07-13T00:07:53.356635+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
83169623000110-1-000259/2026,pncp,"[""83169623000110-1-000259/2026""]",,extra-8d874f1e5247927671dd,83169623000110,MUNICIPIO DE JOINVILLE,JOINVILLE,146.5,"Pavimentação Asfáltica da Rua Érico Venâncio Alves (trecho entre a Rua João da Silva até final da rua, sentido norte), localizada no bairro Espinheiros, com 930,83 metros de extensão.",,Concorrência - Eletrônica,5392864.92,valor_total_estimado_informado_pelo_pncp,2026-06-24T00:00:00+00:00,2026-06-24T00:00:00+00:00,2026-07-14T00:00:00+00:00,0,open,future_deadline,89,13,DESCARTAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 146.5 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],"[""link_oficial""]",2026-07-13T00:07:52.664775+00:00,2026-07-13T00:07:52.664775+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
83102491000109-1-000285/2026,pncp,"[""83102491000109-1-000285/2026""]",,extra-064fff4e9d6a4d9d8e2b,83102491000109,MUNICIPIO DE SCHROEDER,SCHROEDER,141.5,"Contratação de pessoas jurídicas especializadas na prestação de serviços de Musicoterapia e Fonoaudiologia, para a execução do Projeto “Música que Comunica – Estímulo à Linguagem e Socialização Infantil”, desenvolvido por meio da Secretaria Municipal de Saúde, e financiado com recursos do Fundo da Infância e Adolescência (FIA).",,Concorrência - Eletrônica,40960.00,valor_total_estimado_informado_pelo_pncp,2026-06-24T00:00:00+00:00,2026-06-24T00:00:00+00:00,2026-07-29T00:00:00+00:00,15,open,future_deadline,89,13,DESCARTAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 141.5 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],"[""link_oficial""]",2026-07-13T00:07:52.664775+00:00,2026-07-13T00:07:52.664775+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
83169623000110-1-000271/2026,pncp,"[""83169623000110-1-000271/2026""]",,extra-8d874f1e5247927671dd,83169623000110,MUNICIPIO DE JOINVILLE,JOINVILLE,146.5,"Requalificação asfáltica das Ruas: Alfredo Colin, Eng. José Gomes, Platão, Universidade, Guarapuava, Lacerdópolis, Princesa Mafalda, Babitonga, Vereador Alfredo Zimmermann, Águas de Chapecó e Elis Regina",,Concorrência - Eletrônica,5567966.48,valor_total_estimado_informado_pelo_pncp,2026-06-25T00:00:00+00:00,2026-06-25T00:00:00+00:00,2026-07-15T00:00:00+00:00,1,open,future_deadline,89,13,DESCARTAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 146.5 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],"[""link_oficial""]",2026-07-13T00:07:52.326166+00:00,2026-07-13T00:07:52.326166+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
83102491000109-1-000288/2026,pncp,"[""83102491000109-1-000288/2026""]",,extra-064fff4e9d6a4d9d8e2b,83102491000109,MUNICIPIO DE SCHROEDER,SCHROEDER,141.5,Contratação de empresa especializada para o fornecimento parcelado de Óleo Diesel S500 e Óleo Diesel S10.,,Pregão - Eletrônico,1182520.00,valor_total_estimado_informado_pelo_pncp,2026-06-26T00:00:00+00:00,2026-07-02T00:00:00+00:00,2026-07-14T00:00:00+00:00,0,open,future_deadline,89,13,DESCARTAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 141.5 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],"[""link_oficial""]",2026-07-13T00:07:52.326166+00:00,2026-07-13T00:07:52.326166+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
83169623000110-1-000279/2026,pncp,"[""83169623000110-1-000279/2026""]",,extra-8d874f1e5247927671dd,83169623000110,MUNICIPIO DE JOINVILLE,JOINVILLE,146.5,"Obra de Requalificação Asfáltica da Rua XV de Outubro, no bairro Rio Bonito.",,Concorrência - Eletrônica,3059094.09,valor_total_estimado_informado_pelo_pncp,2026-06-26T00:00:00+00:00,2026-06-26T00:00:00+00:00,2026-07-16T00:00:00+00:00,2,open,future_deadline,89,13,DESCARTAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 146.5 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],"[""link_oficial""]",2026-07-13T00:07:52.326166+00:00,2026-07-13T00:07:52.326166+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
01606852000190-1-000221/2026,pncp,"[""01606852000190-1-000221/2026""]",,extra-9229f59dd27f4f0063f6,01606852000190,MUNICIPIO DE BOCAINA DO SUL,BOCAINA DO SUL,138.4,"Contratação de pessoa jurídica para administração, gerenciamento, emissão e fornecimento de cartão vale alimentação/refeição, magnético/eletrônico com chip, com senha pessoal, para recargas mensais, solicitados conforme demanda, destinado aos servidores públicos do Município de Bocaina do Sul, em atendimento a Lei Municipal nº 627, de 01 de julho de 2013.",,Pregão - Eletrônico,1161514.38,valor_total_estimado_informado_pelo_pncp,2026-06-29T00:00:00+00:00,2026-07-10T00:00:00+00:00,2026-07-28T00:00:00+00:00,14,open,future_deadline,89,13,DESCARTAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 138.4 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],"[""link_oficial""]",2026-07-13T00:07:51.505235+00:00,2026-07-13T00:07:51.505235+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
01606852000190-1-000222/2026,pncp,"[""01606852000190-1-000222/2026""]",,extra-9229f59dd27f4f0063f6,01606852000190,MUNICIPIO DE BOCAINA DO SUL,BOCAINA DO SUL,138.4,"[Portal de Compras Públicas] - Contratação de pessoa jurídica para administração, gerenciamento, emissão e fornecimento de cartão vale alimentação/refeição, magnético/eletrônico com chip, com senha pessoal, para recargas mensais, solicitados conforme demanda, destinado aos servidores públicos do Município de Bocaina do Sul, em atendimento a Lei Municipal nº 627, de 01 de julho de 2013.",,Pregão - Eletrônico,1161514.38,valor_total_estimado_informado_pelo_pncp,2026-06-29T00:00:00+00:00,2026-06-29T00:00:00+00:00,2026-07-14T00:00:00+00:00,0,open,future_deadline,89,13,DESCARTAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 138.4 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],"[""link_oficial""]",2026-07-13T00:07:51.505235+00:00,2026-07-13T00:07:51.505235+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
83102491000109-1-000289/2026,pncp,"[""83102491000109-1-000289/2026""]",,extra-064fff4e9d6a4d9d8e2b,83102491000109,MUNICIPIO DE SCHROEDER,SCHROEDER,141.5,"[Portal de Compras Públicas] - Constitui objeto do presente credenciamento a contratação de agenciadores para aquisição de passagens aéreas para atender às demandas das diversas secretarias municipais do Município de Schroeder. O fornecimento das passagens deve permitir o deslocamento de servidores e agentes públicos para compromissos oficiais, incluindo reuniões, eventos institucionais e representação do Município, bem como deslocamentos de munícipes conforme necessidade administrativa",,Credenciamento,0.00,valor_total_estimado_informado_pelo_pncp,2026-06-29T00:00:00+00:00,2026-07-01T00:00:00+00:00,2027-07-01T00:00:00+00:00,352,open,future_deadline,89,13,DESCARTAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 141.5 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],"[""link_oficial""]",2026-07-13T00:07:51.217049+00:00,2026-07-13T00:07:51.217049+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
