contract_id,object_original,agency,uf,publication_date,snapshot_id,source_row_hash,stratum,reviewer_1_label,reviewer_1_reason,reviewer_2_label,reviewer_2_reason,adjudicated_label,adjudicator,reviewed_at
10091601000100-2-000008/2026,"Aquisição parcelada de Equipamentos de Proteção Individual (EPI), destinados a atender as necessidades operacionais dos servidores da Secretaria de Obras da Prefeitura Municipal de Tacaimbó/PE, conforme especificações, quantitativos e exigências estabelecidas neste Termo de Referência, devendo os produtos atender integralmente às normas técnicas aplicáveis, especialmente à NR-6 do Ministério do Trabalho e Emprego",PREFEITURA MUNICIPAL DE TACAIMBÓ,PE,2026-05-25,confenge_commercial_pncp_supplier_contracts,cecf230bc264716c7a35517afffa9fca7457196ddd723b6907494a429e70a4b1,engenharia_obras_claras,,,,,,,
81531162000158-2-000196/2026,"O presente termo tem por objetivo a pavimentação asfáltica com a execução da aplicação do revestimento asfáltico, contemplando fornecimento de materiais, mão de obra e equipamentos em aproximadamente 944 metros de extensão da Av. Afonso Forgiarini, 99,65 metros de extensão da Rua 227, ambas ruas situadas na localidade do bairro Saturno e Vila Franca. Ministério da Gestão e da Inovação em Serviços Públicos – Modalidade: Transferência Especial da União – Emenda Parlamentar N° 202639490005 – Pla...",PREFEITURA MUNICIPAL DE FORQUILHINHA - SC,SC,2026-06-15,confenge_commercial_pncp_supplier_contracts,459426d118e60addeed11b3aeb200de9e5f3dcc7f70b33aa4a917ebcd0bc85d9,engenharia_obras_claras,,,,,,,
24212862000146-2-000028/2026,Contratação de empresa para execução de obra de pavimentação de via vicinal na Comunidade Bonfim e construção de ponte na Comunidade de Serra Nova convêniotermo de compromisso instrumento 966278 Ministério da Integração e do Desenvolvimento Regional,MUNICIPIO DE RIO PARDO DE MINAS,MG,2026-04-15,confenge_commercial_pncp_supplier_contracts,bda01822c681cc695ef87420887893d69cb7849b2646476b0b467f674fcb17af,engenharia_obras_claras,,,,,,,
01612155000141-2-000052/2026,"O  objeto  do  presente  instrumento  e a  contratacao  de  empresa  especializada  para fornecimento de mao de obra para assentamento de  bloco  e  meio  fio  pre-moldado,  nas  condicoes estabelecidas no Termo de Referencia",PREFEITURA MUNICIPAL DE SOORETAMA,ES,2026-06-11,confenge_commercial_pncp_supplier_contracts,e1062736dc00c17bc51425fe430601c86b9829481b1aa6dded6f9bb2dea4d1e5,engenharia_obras_claras,,,,,,,
92411156000183-2-000030/2026,Contratação de serviço de mão de obra especializada de eletricista para manutenção corretiva da iluminação pública do município.,MUNICIPIO DE AMETISTA DO SUL,RS,2026-03-03,confenge_commercial_pncp_supplier_contracts,7314b484c114f1be0fb122bf7b7daa362950d7e8c6af2711b1b084c2a2f40779,engenharia_obras_claras,,,,,,,
75449579000173-2-000009/2026,Contratação de empresa especializada para a execução de obras de engenharia destinadas à construção de Pista de Skate.,UNIDADE ADMINISTRATIVA,PR,2026-06-16,confenge_commercial_pncp_supplier_contracts,125b60ef7224bab5224a1715d86d4e271860895a922a5643cdfac2e86b5f1315,engenharia_obras_claras,,,,,,,
94702784000143-2-000184/2026,a contratacao de empresa especializada para realizacao de manutencao preventiva e corretiva  com fornecimento de pecas e mao de obra  no veiculo Renault Sandero SZE16MT  placa JBA7E90  pertencente a frota municipal,Prefeitura Municipal de Hulha Negra,RS,2026-07-08,confenge_commercial_pncp_supplier_contracts,fd03fc346bf05dbcd3fdd35f890fce5b6c09d9cb4b685b9ce4233dba6b845a31,engenharia_obras_claras,,,,,,,
46634259000195-2-000713/2026,"Contratação de empresa para Prestação de serviço de limpeza, incluindo higienização, lavagem, retirada do lixo e zeladoria (com profissional presente durante o período de funcionamento) do banheiro tipo container, que possui três acessos (masculino, feminino e banheiro acessível)., conforme solicitação da Secretaria Municipal de Agropecuária, Obras e Meio Ambiente",SEC. MUN. DE AGROPEC. OBRAS E MEIO AMBIENTE,SP,2026-03-20,confenge_commercial_pncp_supplier_contracts,1b6ba5d560f646caded52e00b379c91a51119dcbbd048588eca5168c3bc15bbb,engenharia_obras_claras,,,,,,,
02218683000183-2-000073/2026,"CONTRATAÇÃO DE EMPRESA DO RAMO DE ENGENHARIA  PARA REFORMA E AMPLIAÇÃO DA ÁREA DE CONVIVÊNCIA E ADEQUAÇÃO DE PONTES NO PARQUE ECOLÓGICO DE ACREÚNA-GO, CONFORME ESPECIFICAÇÕES, MEMORIAL DESCRITIVO, PLANILHA ORÇAMENTÁRIA PD SINAPI E GOINFRA OBRAS CIVIS ONERADA, CRONOGRAMA FÍSICO FINANCEIRO, PROJETOS EXECUTIVOS CONFORME ESPECIFICAÇÕES DESTE TERMO DE REFERÊNCIA.",PODER EXECUTIVO,GO,2026-07-02,confenge_commercial_pncp_supplier_contracts,0997f76fa9d9777a1844eafb0efeb3afbdea6670d7b6953d63be0cec2f05b83e,engenharia_obras_claras,,,,,,,
08160467000100-2-000014/2026,"Contratação de empresa especializada na confecção, restauração e padronização de quadros oficiais, bem como no fornecimento de placas de identificação para portas, destinadas às unidades administrativas e prédios públicos sob responsabilidade da Administração, compreendendo o fornecimento de todos os materiais, insumos, mão de obra técnica especializada, serviços de acabamento, instalação quando aplicável, e demais serviços acessórios necessários à plena execução do objeto, com vistas à adequ...",Prefeitura,RN,2026-03-24,confenge_commercial_pncp_supplier_contracts,f9b8e6fb8cbd338e25434c03b6a123c4101c75765e92ba71e4c1bb77cd2a2dc7,engenharia_obras_claras,,,,,,,
45371820000128-2-001573/2026,"Registro de preços para contratação de empresa especializada para manutenção de veículos leves da frota municipal, com o fornecimento de componentes, acessórios peças e partes e mão de obra.",PREFEITURA MUNICIPAL SERTÃOZINHO,SP,2026-05-25,confenge_commercial_pncp_supplier_contracts,9eda1dd3bed8ca367a412f1251f2c5d32d2b244a62d6408543de4813079c4b43,engenharia_obras_claras,,,,,,,
88363189000128-2-000141/2026,Requisicao para aquisicao de pecas e mao de obra para o veiculo Fiat Modelo Strada Freedom CD 1.3  4P  Chassi  9BD281BPJPYE26918 Placas JCD7G02  Ano Fab.  2023  Ano Mod.  2023  Conforme Termo de Referencia,PREFEITURA MUNICIPAL,RS,2026-03-26,confenge_commercial_pncp_supplier_contracts,8ac308c5d5fd72644348e0d0ada9b0843132c3e63e2a5e905266f9047c62ef90,engenharia_obras_claras,,,,,,,
04279238000159-2-000032/2026,"Registro de preços para futura e eventual CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PRESTAÇÃO DE SERVIÇOS DE MÃO DE OBRA DE PEDREIRO, DE AJUDANTE DE PEDREIRO, DE ENCANADOR E CARPINTEIRO.",FUNDO MUNICIPAL DE EDUCAÇÃO,RO,2026-05-07,confenge_commercial_pncp_supplier_contracts,7089724a55393834c0ddd892376fa60c1f29afe906d53af99395f62981601d2f,engenharia_obras_claras,,,,,,,
45781176000166-2-000234/2026,"AQUISIÇÃO DE PÃO FRANCÊS PARA AS SECRETARIAS DE OBRAS E SERVIÇOS URBANOS, MEIO AMBIENTE E CORPO DE BOMBEIROS",PREFEITURA MUNICIPAL DE AMERICANA,SP,2026-06-17,confenge_commercial_pncp_supplier_contracts,ef9a1a720fb731306a38c4be28baaa53a039c2f9b6852ee0820959ce7e20031a,engenharia_obras_claras,,,,,,,
00394429000100-2-000283/2026,CONTRATAÇÃO DE SERVIÇOS COMUNS DE ENGENHARIA A SEREM EMPREGADOS NO HANGAR E - 023 DO PARQUE DE MATERIAL AERONÁUTICO DE SÃO PAULO,GRUPAMENTO DE APOIO DE SÃO JOSÉ DOS CAMPOS,SP,2026-04-28,confenge_commercial_pncp_supplier_contracts,ceb06a7f409dbbbb6dcd3da6b6fe8acb189bcc8b9233326c65ae83a791260fc8,engenharia_obras_claras,,,,,,,
87572079000103-2-000046/2026,"AQUISIÇÃO DE PEÇAS E CONTRATAÇÃO DE MÃO DE OBRA PARA MANUTENÇÃO DE VEÍCULOS, MÁQUINA PESADA E CAMINHÃO PERTENCENTE A FROTA DA SECRETARIA MUNICIPAL DE OBRAS E SANEAMENTO.",MUNICÍPIO DE SÃO VICENTE DO SUL,RS,2026-03-02,confenge_commercial_pncp_supplier_contracts,442d426ef1819920409b53eec6bf11850a786891e446afb3941c133a34b5747c,engenharia_obras_claras,,,,,,,
10829387000147-2-000003/2026,"Contratação de Empresa Especializada para Elaboração de Projetos Executivos e Execução da Obra de Restauração do Sobrado do imóvel localizado na Rua da Estrela, nº 585, no bairro do Centro de São Luís  MA.",SECRETARIA DE ESTADO DAS CIDADES E DESENVOLVIMENTO URBANO,MA,2026-03-05,confenge_commercial_pncp_supplier_contracts,cdfc4037bace19849f83018af072f4bd5ca63f9df7d11dc90b92555748917f0a,engenharia_obras_claras,,,,,,,
42441758000105-2-000089/2026,"O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DE SERVIÇOS CONTÍNUOS DE VIGILÂNCIA ARMADA PARA O CAMPUS NOVA FRIBURGO DO CEFET/RJ, A SEREM EXECUTADOS COM REGIME DE DEDICAÇÃO EXCLUSIVA DE MÃO DE OBRA, NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA.",MEC-CEFET-CENT.FED.ED.TEC.CELSO S.FONSECA/RJ,RJ,2026-06-29,confenge_commercial_pncp_supplier_contracts,dca122eecf26df4784036740b4c6e46386722dd69f4fd319171241bef205f2cf,engenharia_obras_claras,,,,,,,
00360305000104-2-013576/2024,"CONTRATAÇÃO DE EMPRESA SOB A FORMA DE ARP DE SERVIÇOS COMUNS DE PINTURA, UNIDADES DE USO DA CAIXA, SEM MÃO DE OBRA DEDICADA, NA ABRANGÊNCIA DAS SUPERINTENDÊNCIAS LOCALIZADAS NAS REGIÕES INDICADAS ABAIXO, NOS ESTADOS DO RS, SC, PR, RJ, ES E BA, POR ITEM
3141 - 25 DE JULHO, RS
4501044210",CEFOR,DF,2026-02-14,confenge_commercial_pncp_supplier_contracts,5f4386e6f033da66b8250770d491a3eceb5c4d351c86a9d0c05ff39c69da7f11,engenharia_obras_claras,,,,,,,
36388445000138-2-000341/2026,"CONTRATAÇÃO DE INFRAESTRUTURA DE EVENTOS 2 SEMESTRE 2026 A 1 SEMESTRE 2027, CONFORME DESCRIÇÕES CONTIDAS NO ANEXO DO CONTRATO",PREFEITURA MUNICIPAL DE SANTA MARIA DE JETIBÁ,ES,2026-07-21,confenge_commercial_pncp_supplier_contracts,44614a4f921c59965784c83cef3578244a909f9bc8104653818948fc5e43537a,sem_keywords_evidentes,,,,,,,
24996845000147-2-000004/2026,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS CONTÍNUOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA  (INCLUSO MÃO DE OBRA E MATERIAIS) EM 02 (DOIS) GERADORES DE ENERGIA ELÉTRICA, SENDO UM DA MARCA TIVEA, MOTOR BAUDOUIN, E OUTRO DA MARCA GERAFORTE, MOTOR VOLVO, COM FORNECIMENTO DE INSUMOS, MÃO DE OBRA ESPECIALIZADA ELÉTRICA E MECÂNICA, DESLOCAMENTO TÉCNICO E REALIZAÇÃO DE TESTES OPERACIONAIS, PARA ETE DO MATADOURO",Licitações e Compras,MG,2026-03-18,confenge_commercial_pncp_supplier_contracts,e221936437073fba4a3fe4fa6e336772b8bdb8ccf65f85e7eaf1232a9c9ce394,engenharia_obras_claras,,,,,,,
00360305000104-2-007106/2025,"SAP 4501417050 - AG CONDE DA BOA VISTA, PE - REGISTRO DE PREÇOS (ARP), COM CONTRATAÇÃO SIMULTÂNEA, PARA EXECUÇÃO DE SERVIÇOS COMUNS DE ENGENHARIA (SCE) EM IMÓVEIS DE USO DA CAIXA VINCULADOS AO ESTADO DE PERNAMBUCO, NA REGIÃO DE ABRANGÊNCIA DA SR RECIFE",CEFOR,DF,2026-02-14,confenge_commercial_pncp_supplier_contracts,55148c00bfaf24b3ed3f8b51227416a9def35c8c905bee607ce1a76f8d0c5c09,engenharia_obras_claras,,,,,,,
21154877000107-2-000068/2026,"Contratação de empresa especializada na prestação de serviços de locação de estrutura de boxtruss para a realização dos Seminários: ""Implementação dos Sistemas Municipais de Cultura"" e ""Reforma Tributária e os Impactos na Economia da Cultura"" nos dias 19 e 20 de março de 2026, no Auditório Vivaldi Moreira.",DIRET. COMUNICACAO,MG,2026-03-27,confenge_commercial_pncp_supplier_contracts,2e6aefba074c7fbfd4cc29cf1f269588526aff1cf553af24fd74e80e0965279a,sem_keywords_evidentes,,,,,,,
12479804000102-2-000006/2026,"CONTRATAÇÃO DE EMPRESA PARA OS SERVIÇOS CONTINUADOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA DA INFRAESTRUTURA DE TECNOLOGIA DA INFORMAÇÃO DO PODER LEGISLATIVO, ABRANGENDO MICROCOMPUTADORES (DESKTOPS E NOTEBOOKS), PERIFÉRICOS E REDE LÓGICA (CABEADA E WI-FI), DESTINADO A ATENDER AS NECESSIDADES DA CÂMARA MUNICIPAL DE CORURIPE/AL.",CAMARA MUNICIPAL DE CORURIPE,AL,2026-04-09,confenge_commercial_pncp_supplier_contracts,bb8884c0763f3b3a7e34f8ef60997134e84f3770f646d21522a79625485931ea,sem_keywords_evidentes,,,,,,,
66229717000118-2-000002/2026,"Aquisição parcelada de materiais de construção, compreendendo pedra britada, pó de pedra, bloquete, areia média, cimento e meio-fio, destinados a atender às obras de infraestrutura rural, garantindo o fornecimento contínuo e adequado desses insumos para obras, serviços de manutenção e demais atividades de infraestrutura",Ubaporanga,MG,2026-03-03,confenge_commercial_pncp_supplier_contracts,47cb1f99d631e0ec3c025e940e139cdf3114e2a66f3871995a29c34177c6fa1d,engenharia_obras_claras,,,,,,,
22516405000110-2-000046/2026,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA REFORMA DO CENTRO MUNICIPAL DE EDUCAÇÃO INFANITL – CEMEI, NA CIDADE DE MINAS NOVAS-MG.",PREFEITURA MUNICIPAL DE MINAS NOVAS,MG,2026-03-16,confenge_commercial_pncp_supplier_contracts,0baefb2f663c0eaa135d1f473491ab4f5edd7b59ab213a2ec36e3be7aaa166eb,sem_keywords_evidentes,,,,,,,
87564381000110-2-000113/2026,"prestação de serviços de engenharia através de licitação compartilhada do CONSÓRCIO DE DESENVOLVIMENTO INTERMUNICIPAL DOS MUNICÍPIOS DO ALTO JACUÍ E ALTO DA SERRA BOTUCARAÍ/RS – COMAJA - CNPJ 03.656.200/0001-95, através do CHAMAMENTO PÚBLICO Nº 003/2025, TERMO DE CREDENCIAMENTO Nº 169/2025 e proposta apresentada para a prestação de serviços técnicos de 03 (três) sondagens de solo com ensaio CBR (California Bearning Ratio) no Loteamento Habitacional Renascer, atendendo as necessidades da Secre...",MUNICÍPIO DE IBIRUBÁ - RS,RS,2026-07-15,confenge_commercial_pncp_supplier_contracts,eed4cb37b5da3701a124dcf5e8e3e97f5393bd749713913e16c43bc2a42eb672,engenharia_obras_claras,,,,,,,
10091528000177-2-000003/2026,"execução de serviços de engenharia, para pavimentação em paralelepípedos de diversas ruas descritas no Projeto de Engenharia, situadas no distrito de São Domingos, município de Brejo da Madre de Deus/PE, nas condições estabelecidas no Termo de Referência/Projeto Básico e proposta da contratada",PREFEITURA MUNICIPAL DE BREJO DA MADRE DE DEUS,PE,2026-05-20,confenge_commercial_pncp_supplier_contracts,92f99a0921393bef4749eb86111c8cacb315c4b101f5e951672fb32809ad4b32,engenharia_obras_claras,,,,,,,
18715383000140-2-000239/2026,"CONTRATACAO DE SERVICOS COMUNS DE ENGENHARIA PARA MANUTENCAO, ADEQUACAO E CONSERVACAO EM 16 (DEZESSEIS) CENTROS DE SAUDE.",SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA,MG,2026-03-17,confenge_commercial_pncp_supplier_contracts,4cc8d7abe9332d2f1eb0223df3ff9865ded47a8dd7bd69ea2e1fcee062af67b0,engenharia_obras_claras,,,,,,,
07954480000179-2-016195/2026,Contratação de empresa de engenharia para a execução da sede administrativa do Sistema Integrado de Saneamento Rural- SISAR BPA em Crateús.,SECRETARIA DAS CIDADES,CE,2026-05-22,confenge_commercial_pncp_supplier_contracts,38c3a5232418c416dc2256a6b532e848278215925cd3624c44d7cf9a9931ac04,engenharia_obras_claras,,,,,,,
08865933000153-2-000012/2026,"0 obje o da presente licitação é a Contratação de empresa especializada em engenharia para
xecugão de rvigos de Construção do Espaço Esportivo Comunitário, localizado na zona urbana
o municípi4 de Juripiranga/PB, (NOVO PAC), conforme Termo de Compromisso
RANSFEREG V.BR N° 987450/2025 - MINISTÉRIO DO ESPORTE, nas especificações e quantitativos
onstantes no Projeto Básico — Anexo I deste Edital",PREFEITURA MUNICIPAL DE JURIPIRANGA,PB,2026-06-03,confenge_commercial_pncp_supplier_contracts,1bedb3e3c737aee2ed91fb356d54d2b004d081fcc8639bce646b95afcf3ebaaa,engenharia_obras_claras,,,,,,,
76161181000108-2-000114/2026,"Contratação de empresa especializada na área de engenharia para empreitada global de materiais e mão de obra, para execução de recapeamento asfáltico sobre pedras irregulares em CBUQ, nos bairros: Santuário, Santa Cruz, Centro, Serrinha, São José, Klubegi, Lagoão, São Francisco, Cascatinha, São Sebastião, Fortunato, caldeiras, Alto da Gloria, Dissenha, totalizando 102.358,42 m² (cento e dois mil, trezentos e cinquenta e oito metros quadrados e quarenta e dois decímetros quadrados).",CPR-PREFEITURA MUNICIPAL DE PALMAS,PR,2026-06-03,confenge_commercial_pncp_supplier_contracts,c9da24e343d625b0d0f5d681908171c650656c956c3746d48f3d1e9837638a4a,engenharia_obras_claras,,,,,,,
03659166001931-2-000016/2026,"CONTRATAÇÃO DE SERVIÇOS CONTÍNUOS DE LIMPEZA, ASSEIO E CONSERVAÇÃO PARA ATENDER AS UNIDADES DO IBAMA NO ESTADO DE SÃO PAULO, A SEREM EXECUTADOS COM REGIME DE DEDICAÇÃO EXCLUSIVA DE MÃO DE OBRA, NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA.",IBAMA - SUPERINTENDENCIA ESTADUAL/SP,SP,2026-05-26,confenge_commercial_pncp_supplier_contracts,ca04a1cd6b8011fccba22955f448e006de4289d0fa9b5a5ee0d8819e7575150d,engenharia_obras_claras,,,,,,,
10662072000158-2-000366/2026,ATENDER DESPESAS IFFAR CAMPUS SVS - COORD INFRAESTRUTURA  - PROC 23238001894/2026-14,INST.FED.FARROUPILHA/CAMPUS SÃO VICENTE,RS,2026-07-22,confenge_commercial_pncp_supplier_contracts,5951399dcfede5a9d7b889b0809b4a590067e9fbfd7e55cc7b83539713b3e3a7,sem_keywords_evidentes,,,,,,,
80912108000190-2-000398/2026,"CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE MÃO DE OBRA COM FORNECIMENTO DE MATERIAIS PARA EXECUÇÃO DE OBRA DE INFRAESTRUTURA URBANA - PAVIMENTAÇÃO COM PEDRAS IRREGULARES, NA RUA “A” DA ÁREA INDUSTRIAL, COM LARGURA DE RUA DE 15,00 METROS, TOTALIZANDO ÁREA DE 2.481,26 M², COM LARGURA MÉDIA DE PISTA DE ROLAMENTO DE 10,00 METROS, COM PASSEIO LATERAL DE 2,50 METROS CADA, CONFORME PLANO DE TRABALHO APROVADO NO ÂMBITO DO CONVÊNIO SIMPLIFICADO DO PROCESSO SCC 3846/2026 – SIE, EM CONFORMIDAD...",FUNDO MUNICIPAL DE SAÚDE DE BELMONTE,SC,2026-06-17,confenge_commercial_pncp_supplier_contracts,86f44f9c4fb5de9c951f831218c5035d65cdcbbfff38f554cd23d52ce228ec39,engenharia_obras_claras,,,,,,,
18593103000178-2-001217/2026,"REFERE-SE A CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS ELÉTRICOS E MECÂNICOS EM ÔNIBUS E MICRO ÔNIBUS PERTENCENTES A FROTA DE VEÍCULOS DO MUNICÍPIO DE MONTE CARMELO/MG. SECRETARIA MUNICIPAL DE OBRAS - LIMPEZA PÚBLICA, PLACA: BXG4739.",SECRETARIA DA FAZENDA ,MG,2026-02-20,confenge_commercial_pncp_supplier_contracts,1f821b5ee16b2604da4b09d76a83e463351c35f78a730d4b3568c3f7c1ab6cd9,engenharia_obras_claras,,,,,,,
94704061000183-2-000016/2026,"Contratação de empresa especializada para prestação de serviços de manutenção corretiva e preventiva, com fornecimento de peças, para a Motoniveladora Case 845B pertencente à Secretaria Municipal de Obras Públicas, Serviços Urbanos e Trânsito.",Município de Nova Boa Vista,RS,2026-07-02,confenge_commercial_pncp_supplier_contracts,a562ebc75ad4235a436334865819358e28b4e66df46bbecd5acfaf4d8b398894,engenharia_obras_claras,,,,,,,
87612818000143-2-000058/2026,CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE PAVIMENTAÇÃO ASFÁLTICA EM CBUQ SOBRE PAVIMENTAÇÃO DE PEDRAS IRREGULARES DE BASALTO E SINALIZAÇÃO VIÁRIA NA RUA SANTA ROSA - ENTRE A RUA MARECHAL DEODORO E MARECHAL FLORIANO - E NA RUA RIO DE JANEIRO - ENTRE A RUAS BE,MUNICIPIO DE SANTO CRISTO/RS,RS,2026-07-17,confenge_commercial_pncp_supplier_contracts,9ddd5b332539e0fccc2b398cb184fb93cef670865a2121e93e52c751cedef706,engenharia_obras_claras,,,,,,,
04217786000154-2-000029/2026,"CONTRATACAO DE EMPRESA DE ENGENHARIA ESPECIALIZADA PARA O FORNECIMENTO DE MAO DE OBRA E MATERIAIS DESTINADOS A CONSTRUCAO DE 20 (VINTE) UNIDADES HABITACIONAIS NO BAIRRO NOVA BRASILIA, MUNICIPIO DE GOVERNADOR LINDENBERG-ES.",PREFEITURA MUNICIPAL DE GOVERNADOR LINDENBERG,ES,2026-05-21,confenge_commercial_pncp_supplier_contracts,4ce92cfcafcc1de077f9674f74bf8ddd7fe100deeb1ffe3991b6367af8a74be4,engenharia_obras_claras,,,,,,,
60509015000101-2-000048/2026,"REFORMA DO RESERVATÓRIO, DA COZINHA E ZELADORIA",ESP-PRESTACAO DE SERVICOS FDE/SEE,SP,2026-02-23,confenge_commercial_pncp_supplier_contracts,ce1f1dce45c0132859115d670a792299fa707e66310ad1a887bc551ade2b6a70,sem_keywords_evidentes,,,,,,,
18313817000185-2-000005/2026,"Contratação de empresa para prestação de serviços de controle e combate de vetores e pragas urbanas, e prestação de serviços de limpeza, higienização e desinfecção de reservatórios de água, contemplando a disponibilização de mão-de-obra qualificada e o fornecimento dos materiais essenciais à adequada prestação dos serviços, em caráter emergencial, decorrente da inviabilidade de continuidade do contrato n.º 025/2025, originado do processo licitatório n.º 292/2024, pregão eletrônico n.º 048/202...",Prefeitura Municipal de Pará de Minas,MG,2026-02-19,confenge_commercial_pncp_supplier_contracts,db0418bec03ec4d40d0dc738c2a8957d84ad9888983cd10e12f3764a88eb06b8,engenharia_obras_claras,,,,,,,
88363189000128-2-000273/2026,Requisicao para Aquisicao de pecas e mao de obra para o veiculo Renault Kwid Zen Placas IZZ0E62  conforme Termo de referencia,PREFEITURA MUNICIPAL,RS,2026-04-15,confenge_commercial_pncp_supplier_contracts,00ae1e17738d9ac2066d668162f83416587271ff19b1b012e81112dee72351a7,engenharia_obras_claras,,,,,,,
18245167000188-2-000023/2026,"Aquisição de 01 (uma) roda destinada à motoniveladora New Holland RG-170B EVO, pertencente à frota da Secretaria Municipal de Transportes e Obras.",SEC. MUNICIPAL DE TRANSPORTES E OBRAS,MG,2026-05-07,confenge_commercial_pncp_supplier_contracts,81d436abb710f2e1632c0f97ee6603463bf3716ba28f67deb0a128d207df175e,engenharia_obras_claras,,,,,,,
46523239000147-2-000246/2026,"REGISTRO DE PREÇOS PARA EXECUÇÃO DE SERVIÇOS DE PEQUENOS REPAROS DE MANUTENÇÃO E CONSERVAÇÃO DE PRÓPRIOS MUNICIPAIS E EM PRÉDIOS LOCADOS E/OU CONVENIADOS, COM FORNECIMENTO DE MATERIAIS E MÃO DE OBRA.",Município de São Bernardo do Campo,SP,2026-04-14,confenge_commercial_pncp_supplier_contracts,73e62c9b7c0162ee26fe99ec4b7382f84d4ca52bf0fe3e268473dbc366547b43,engenharia_obras_claras,,,,,,,
